n_probe,n_session,n_participant,adjusted,status,participant_variance,session_within_person_variance,within_session_probe_variance,total_variance,icc_person,session_variance_proportion,probe_variance_proportion,feature,feature_value_column,feature_family,scale
1180,59,42,False,ok,1.2602103241310676e-25,4.825834407016091e-26,6.0550291920391025e-25,7.797822956871779e-25,0.16161053297837644,0.06188694503205356,0.77650252198957,m1_micro_peak_share,m1_micro_peak_share,C2C_common_cohort,absolute
1180,59,42,False,ok,0.0005186039175081906,0.00042485698714219816,0.003062359843227665,0.004005820747878054,0.12946258710724967,0.10605990978683995,0.7644775031059103,m1_micro_spectral_entropy,m1_micro_spectral_entropy,C2C_common_cohort,absolute
1180,59,42,False,ok,0.05378824010659561,0.16768860982109415,2.1885141543999245,2.409991004327614,0.022318855136806825,0.06958059574495348,0.9081005491182398,m1_harmonic_overlap,m1_harmonic_overlap,C2C_common_cohort,absolute
1180,59,42,False,ok,0.05347793150353807,0.2969471939230954,9.325147409687194,9.675572535113828,0.0055271077044237085,0.030690400267833037,0.9637824920277432,m1_harmonic_power_fraction,m1_harmonic_power_fraction,C2C_common_cohort,absolute
1180,59,42,False,ok,0.015572971110099683,0.02360912229322802,0.8606615865555919,0.8998436799589196,0.017306307147493254,0.026236915165427227,0.9564567776870796,m1_phase_trend_rad_s,m1_phase_trend_rad_s,C2C_common_cohort,absolute
1180,59,42,False,ok,2.375360988098855,15.960599240836421,32.968315871403036,51.30427610033831,0.04629947381877572,0.31109686080788834,0.6426036653733359,q_target_power_snr_db,q_target_power_snr_db,C2C_common_cohort,absolute
1180,59,42,False,ok,0.0010430679004197316,0.0012159596139686246,0.01569285062204191,0.017951878136430264,0.058103552870214945,0.06773439551714885,0.8741620516126363,q_target_amplitude_cv,q_target_amplitude_cv,C2C_common_cohort,absolute
1180,59,42,False,ok,1.1113100091572583e-06,1.3779846908455783e-06,5.694376405195841e-06,8.183671105198678e-06,0.1357960253866139,0.1683822178496657,0.6958217567637203,q_phase_jump_fraction,q_phase_jump_fraction,C2C_common_cohort,absolute
1180,59,42,False,ok,3.2588094265392603e-12,1.924298259446284e-05,5.014117640219241e-05,6.938416225546468e-05,4.696762662552141e-08,0.2773396978349662,0.7226602551974072,q_frame_gap_fraction,q_frame_gap_fraction,C2C_common_cohort,absolute
1180,59,42,False,ok,4.937025765143754e-05,0.0006288725881932062,0.0010696659371839472,0.001747908783028591,0.028245328435213875,0.35978570180508074,0.6119689697597054,q_frame_gap_duration_fraction,q_frame_gap_duration_fraction,C2C_common_cohort,absolute
1180,59,42,False,ok,0.07231594329492905,0.33840224488126797,29.315197492014292,29.72591568019049,0.0024327574656723117,0.011384081436615965,0.9861831610977118,q_frame_rate_hz,q_frame_rate_hz,C2C_common_cohort,absolute
1180,59,42,False,ok,0.00036079135377440225,9.815379154505287e-13,0.009807206837927901,0.010167998192683842,0.035483026937790145,9.653207021189014e-11,0.9645169729656777,q_selection_margin,q_selection_margin,C2C_common_cohort,absolute
1180,59,42,False,ok,0.4506934258723833,1.655572473413025,4.01280643114927,6.119072330434679,0.07365388110069415,0.27055938939937624,0.6557867294999296,m1_phase_std_rad,within_z__m1_phase_std_rad,C2C_common_cohort,within
1180,59,42,False,ok,70.2535449710961,3.2256981825253015,24.746298628060206,98.22554178168161,0.7152268513544398,0.03283970873578701,0.25193343990977324,m1_phase_velocity_mad,within_z__m1_phase_velocity_mad,C2C_common_cohort,within
1180,59,42,False,ok,0.929838643360567,2.179853002929984,5.3133335951767995,8.42302524146735,0.11039247974503072,0.2587969215856509,0.6308105986693184,m1_phase_accel_mad,within_z__m1_phase_accel_mad,C2C_common_cohort,within
1180,59,42,False,ok,0.6899639868179234,1.4185128609078623,5.005104989382925,7.113581837108711,0.096992486010164,0.1994090872066795,0.7035984267831564,m1_log_power_low,within_z__m1_log_power_low,C2C_common_cohort,within
1180,59,42,False,ok,0.0007579084975900194,1.2837438231376075,5.384358903377204,6.668860635012401,0.00011364887333390946,0.1924982232193881,0.807388127907278,m1_log_power_transition,within_z__m1_log_power_transition,C2C_common_cohort,within
1180,59,42,False,ok,0.7504390359229299,1.9535907658687275,6.876939721082726,9.580969522874383,0.07832600178210262,0.2039032439467182,0.7177707542711792,m1_log_power_micro,within_z__m1_log_power_micro,C2C_common_cohort,within
1180,59,42,False,ok,2.120555685807085,1.252926040132117,6.059802124273858,9.43328385021306,0.22479506813093406,0.1328197115688211,0.6423852203002448,m1_log_power_high,within_z__m1_log_power_high,C2C_common_cohort,within
1180,59,42,False,ok,0.672563974564505,2.564051875357749,15.312072373895221,18.548688223817475,0.036259382143309635,0.13823359605912044,0.82550702179757,m1_micro_power_fraction,within_z__m1_micro_power_fraction,C2C_common_cohort,within
1180,59,42,False,ok,1150.9393923159994,665.5290626433055,3142.5608033278645,4959.02925828717,0.23208965552938268,0.13420551240570353,0.6337048320649137,m1_phase_peak_micro_hz,within_z__m1_phase_peak_micro_hz,C2C_common_cohort,within
1180,59,42,False,ok,8.660812678795788e-09,7.224992980245032,25.98904846787329,33.214041456779135,2.607575681527933e-10,0.2175282700735709,0.7824717296656715,m1_micro_peak_share,within_z__m1_micro_peak_share,C2C_common_cohort,within
1180,59,42,False,ok,1.0338922906692417e-05,8.055569601557028,16.33821274385957,24.39379268433951,4.2383417127791976e-07,0.3302303051353141,0.6697692710305145,m1_micro_spectral_entropy,within_z__m1_micro_spectral_entropy,C2C_common_cohort,within
1180,59,42,False,ok,5.259712468175498e-07,0.870231328772156,2.1297289292025563,2.999960783945959,1.753260408043469e-07,0.2900809015334889,0.7099189231404703,m1_harmonic_overlap,within_z__m1_harmonic_overlap,C2C_common_cohort,within
1180,59,42,False,ok,1.04856293947974,0.5146182909809727,4.819207625521094,6.382388855981807,0.16429004298241537,0.08063098356952252,0.7550789734480621,m1_harmonic_power_fraction,within_z__m1_harmonic_power_fraction,C2C_common_cohort,within
1180,59,42,False,ok,0.4580315988529948,1.026871627652566,5.244159168480176,6.729062394985737,0.06806767005077914,0.1526024826902712,0.7793298472589496,m1_phase_trend_rad_s,within_z__m1_phase_trend_rad_s,C2C_common_cohort,within
1180,59,42,False,ok,0.004444703513510254,37.05265710577919,37.05704096498246,74.11414277427517,5.9971057441050227e-05,0.49994043941961475,0.4999995895229442,q_target_power_snr_db,within_z__q_target_power_snr_db,C2C_common_cohort,within
1180,59,42,False,ok,0.22971932410630347,4.611366661500771,9.799064778339824,14.640150763946899,0.01569104907526051,0.3149808178790622,0.6693281330456773,q_target_amplitude_cv,within_z__q_target_amplitude_cv,C2C_common_cohort,within
1180,59,42,False,ok,2.6653159688395857e-07,1.7966691159317411e-07,662.9831299933437,662.9831304395423,4.0201867083292806e-10,2.709977122254365e-10,0.9999999993269836,q_phase_jump_fraction,within_z__q_phase_jump_fraction,C2C_common_cohort,within
1180,59,42,False,ok,472.8020222918325,20992086.301285937,21884460.25646895,42877019.35977718,1.1026933059982402e-05,0.4895882832979421,0.5104006897689979,q_frame_gap_fraction,within_z__q_frame_gap_fraction,C2C_common_cohort,within
1180,59,42,False,ok,0.00011760061761500453,382.81487396614693,151.2156207347867,534.0306123015513,2.2021325164895032e-07,0.716840692551877,0.2831590872348713,q_frame_gap_duration_fraction,within_z__q_frame_gap_duration_fraction,C2C_common_cohort,within
1180,59,42,False,ok,73011.08418584183,30215.751037207556,269766.80428595294,372993.6395090023,0.19574350994818956,0.08100875681682579,0.7232477332349846,q_frame_rate_hz,within_z__q_frame_rate_hz,C2C_common_cohort,within
1180,59,42,False,ok,2.2837400511601844,1.2929279136344258,10.508140624719177,14.084808589513788,0.16214207219404037,0.09179591653073775,0.7460620112752219,q_selection_margin,within_z__q_selection_margin,C2C_common_cohort,within
