bin_displacement_nonzero,candidate_persistence_rows,candidate_target_rows,candidate_target_rows_aligned_to_frozen_335,channel_switch_true,evidence_boundary,evidence_scope,frozen_windows,nearby_localization_rows,nearby_truth_windows,neighbor_bin,neighbor_channel,no_alternative_target_change_observed,rows,rows_aligned_to_frozen_335,same_fixed_target_different_candidate,target_channel_switch
8,0,335,335,11,"15 early sliding windows remain non-aligned for persistence; existing 335-row target ablation plus replay/truth join supports path-level subtypes for all 182 nearby cases, not independent physical target truth",existing_target_continuity_diagnostic,335,182,182,6,11,1,15,0,182,164
